                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW                Rain    Heat    Cool    In     In    In     In     In   In Air  Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index   Bar    Rain  Rate    D-D     D-D    Temp   Hum    Dew   Heat    EMC Density  Samp   Tx   Recept  Int.
 8/21/17  6:15a   58.6   58.6   58.5    61   45.2   0.0   SSE   0.00   2.0   SSE   58.6   57.4   57.4   840.0  0.00  0.00   0.022   0.000   60.0    42   36.8   57.5   8.15 1.0052    117    1    100.0    5 
 8/21/17  6:20a   58.3   58.5   58.1    62   45.3   2.0   SSE   0.17   4.0   SSE   58.3   57.1   57.1   840.0  0.00  0.00   0.023   0.000   59.8    42   36.6   57.3   8.15 1.0056    116    1    100.0    5 
 8/21/17  6:25a   57.9   58.0   57.8    63   45.4   0.0   SSE   0.00   1.0   SSE   57.9   56.8   56.8   840.0  0.00  0.00   0.025   0.000   59.6    42   36.5   57.1   8.15 1.0061    112    1     98.2    5 
 8/21/17  6:30a   57.6   57.8   57.3    64   45.5   2.0   SSE   0.17   4.0   SSE   57.6   56.5   56.5   840.0  0.00  0.00   0.026   0.000   59.4    42   36.3   56.9   8.15 1.0066    114    1    100.0    5 
 8/21/17  6:35a   57.3   57.3   57.2    65   45.6   0.0   SSE   0.00   2.0   SSE   57.3   56.3   56.3   840.1  0.00  0.00   0.027   0.000   59.2    42   36.1   56.7   8.15 1.0070    115    1    100.0    5 
 8/21/17  6:40a   57.1   57.2   57.1    64   45.0   0.0   SSE   0.00   1.0   SSE   57.1   56.0   56.0   840.1  0.00  0.00   0.027   0.000   59.0    42   35.9   56.5   8.15 1.0076    114    1    100.0    5 
 8/21/17  6:45a   57.1   57.2   57.1    65   45.4   0.0   SSE   0.00   2.0   SSE   57.1   56.1   56.1   840.1  0.00  0.00   0.027   0.000   58.8    42   35.7   56.3   8.15 1.0080    116    1    100.0    5 
 8/21/17  6:50a   57.2   57.2   57.1    65   45.5   4.0     S   0.33   5.0   SSE   57.2   56.2   56.2   840.1  0.00  0.00   0.027   0.000   58.7    42   35.7   56.2   8.15 1.0082    117    1    100.0    5 
 8/21/17  6:55a   57.2   57.3   57.1    65   45.5   3.0     S   0.25   6.0     S   57.2   56.2   56.2   840.0  0.00  0.00   0.027   0.000   58.6    42   35.6   56.1   8.15 1.0084    117    1    100.0    5 
 8/21/17  7:00a   57.3   57.3   57.3    65   45.6   4.0     S   0.33   6.0     S   57.3   56.3   56.3   840.1  0.00  0.00   0.027   0.000   58.5    42   35.5   56.0   8.15 1.0086    116    1    100.0    5 
 8/21/17  7:05a   57.4   57.6   57.3    64   45.3   1.0     S   0.08   5.0     S   57.4   56.3   56.3   840.1  0.00  0.00   0.026   0.000   58.5    42   35.5   56.0   8.15 1.0087    117    1    100.0    5 
 8/21/17  7:10a   57.8   57.9   57.6    65   46.1   1.0     S   0.08   4.0     S   57.8   56.8   56.8   840.1  0.00  0.00   0.025   0.000   58.5    42   35.5   56.0   8.15 1.0087    114    1    100.0    5 
 8/21/17  7:15a   57.9   58.0   57.9    64   45.8   1.0     S   0.08   4.0     S   57.9   56.8   56.8   840.1  0.00  0.00   0.025   0.000   58.5    42   35.5   56.0   8.15 1.0087    116    1    100.0    5 
 8/21/17  7:20a   58.2   58.4   58.1    63   45.7   0.0     S   0.00   3.0     S   58.2   57.1   57.1   840.1  0.00  0.00   0.024   0.000   58.5    42   35.5   56.0   8.15 1.0086    117    1    100.0    5 
 8/21/17  7:25a   58.6   58.9   58.4    63   46.0   0.0     S   0.00   3.0     S   58.6   57.5   57.5   840.1  0.00  0.00   0.022   0.000   58.7    42   35.7   56.2   8.15 1.0082    115    1    100.0    5 
 8/21/17  7:30a   59.3   59.7   58.9    64   47.1   0.0     S   0.00   1.0     S   59.3   58.3   58.3   840.2  0.00  0.00   0.020   0.000   58.8    42   35.7   56.3   8.15 1.0081    117    1    100.0    5 
 8/21/17  7:35a   60.2   60.5   59.8    65   48.4   1.0     S   0.08   3.0     S   60.2   59.3   59.3   840.2  0.00  0.00   0.017   0.000   58.9    42   35.8   56.4   8.15 1.0079    117    1    100.0    5 
 8/21/17  7:40a   60.8   61.0   60.5    64   48.5   0.0     S   0.00   2.0     S   60.8   59.9   59.9   840.2  0.00  0.00   0.015   0.000   59.1    42   36.0   56.6   8.15 1.0074    114    1    100.0    5 
 8/21/17  7:45a   61.3   61.7   61.0    63   48.6   0.0   ---   0.00   0.0   ---   61.3   60.4   60.4   840.2  0.00  0.00   0.013   0.000   59.3    42   36.2   56.8   8.15 1.0070    114    1    100.0    5 
 8/21/17  7:50a   62.2   62.6   61.7    58   47.2   1.0     S   0.08   4.0     S   62.2   60.9   60.9   840.3  0.00  0.00   0.010   0.000   59.6    42   36.5   57.1   8.15 1.0065    114    1    100.0    5 
 8/21/17  7:55a   63.1   63.6   62.6    59   48.5   2.0     S   0.17   5.0   WSW   63.1   62.0   62.0   840.4  0.00  0.00   0.007   0.000   59.9    41   36.1   57.3   8.05 1.0061    115    1    100.0    5 
 8/21/17  8:00a   64.2   64.7   63.6    56   48.2   1.0   WSW   0.08   5.0   WSW   64.2   63.0   63.0   840.4  0.00  0.00   0.003   0.000   60.3    41   36.5   57.7   8.04 1.0052    117    1    100.0    5 
 8/21/17  8:05a   65.4   65.9   64.8    55   48.8   1.0   WSW   0.08   4.0   WSW   65.4   64.2   64.2   840.5  0.00  0.00   0.000   0.001   60.8    41   36.9   58.2   8.03 1.0042    116    1    100.0    5 
 8/21/17  8:10a   66.6   67.2   65.9    49   46.8   0.0   WSW   0.00   2.0   WSW   66.6   65.0   65.0   840.5  0.00  0.00   0.000   0.006   61.3    41   37.4   58.7   8.02 1.0031    117    1    100.0    5 
 8/21/17  8:15a   67.8   68.3   67.2    46   46.3   1.0   WSW   0.08   5.0    SW   67.8   66.1   66.1   840.5  0.00  0.00   0.000   0.010   62.0    40   37.4   59.3   7.85 1.0017    116    1    100.0    5 
 8/21/17  8:20a   68.9   69.5   68.4    46   47.3   2.0    SW   0.17   5.0    SW   68.9   67.1   67.1   840.5  0.00  0.00   0.000   0.014   62.5    40   37.8   59.8   7.85 1.0006    117    1    100.0    5 
 8/21/17  8:25a   70.0   70.5   69.5    44   47.1   1.0    SW   0.08   4.0    SW   70.0   67.7   67.7   840.5  0.00  0.00   0.000   0.017   63.3    40   38.6   60.6   7.85  .9988    116    1    100.0    5 
 8/21/17  8:30a   71.0   71.4   70.5    43   47.4   1.0    SW   0.08   4.0    SW   71.0   68.9   68.9   840.5  0.00  0.00   0.000   0.021   64.1    39   38.6   61.3   7.73  .9973    117    1    100.0    5 
 8/21/17  8:35a   71.8   72.1   71.4    40   46.2   1.0    SW   0.08   4.0    SW   71.8   69.8   69.8   840.4  0.00  0.00   0.000   0.024   64.9    39   39.3   62.2   7.75  .9954    116    1    100.0    5 
 8/21/17  8:40a   72.5   72.9   72.1    40   46.8   1.0    SW   0.08   2.0    SW   72.5   70.9   70.9   840.5  0.00  0.00   0.000   0.026   65.9    38   39.6   63.1   7.55  .9934    114    1    100.0    5 
 8/21/17  8:45a   73.6   74.2   73.0    40   47.8   0.0    SW   0.00   2.0    SW   73.6   72.5   72.5   840.5  0.00  0.00   0.000   0.030   67.1    42   43.2   64.8   8.11  .9897    114    1    100.0    5 
 8/21/17  8:50a   74.7   75.1   74.2    38   47.4   0.0    SW   0.00   2.0    SW   74.7   73.7   73.7   840.4  0.00  0.00   0.000   0.034   68.5    43   45.1   66.4   8.25  .9862    113    1     99.1    5 
 8/21/17  8:55a   75.4   75.7   75.1    36   46.6   1.0    SW   0.08   2.0    SW   75.4   74.3   74.3   840.4  0.00  0.00   0.000   0.036   69.7    43   46.2   67.4   8.25  .9834    113    1     99.1    5 
 8/21/17  9:00a   76.1   76.3   75.7    33   44.9   0.0    SW   0.00   2.0    SW   76.1   74.8   74.8   840.4  0.00  0.00   0.000   0.039   70.8    42   46.6   68.5   8.03  .9812    116    1    100.0    5 
 8/21/17  9:05a   76.7   77.0   76.4    32   44.6   0.0    SW   0.00   1.0    SW   76.7   75.5   75.5   840.3  0.00  0.00   0.000   0.041   72.0    41   47.0   70.2   7.87  .9787    117    1    100.0    5 
 8/21/17  9:10a   76.9   77.0   76.9    34   46.4   1.0    SW   0.08   2.0    SW   76.9   75.8   75.8   840.4  0.00  0.00   0.000   0.041   73.2    40   47.4   72.0   7.69  .9763    118    1    100.0    5 
 8/21/17  9:15a   76.9   76.9   76.9    31   44.0   1.0    SW   0.08   4.0    SW   76.9   75.7   75.7   840.3  0.00  0.00   0.000   0.041   74.3    39   47.7   73.3   7.56  .9741    117    1    100.0    5 
 8/21/17  9:20a   77.0   77.1   76.9    32   44.9   1.0    SW   0.08   4.0    SW   77.0   75.9   75.9   840.4  0.00  0.00   0.000   0.042   75.4    39   48.7   74.5   7.54  .9716    116    1    100.0    5 
 8/21/17  9:25a   77.2   77.3   77.1    29   42.5   0.0    SW   0.00   1.0    SW   77.2   75.9   75.9   840.4  0.00  0.00   0.000   0.042   76.6    38   49.1   75.7   7.32  .9693    116    1    100.0    5 
 8/21/17  9:30a   77.7   78.0   77.3    30   43.8   0.0    SW   0.00   1.0    SW   77.7   76.2   76.2   840.3  0.00  0.00   0.000   0.044   77.8    37   49.4   76.7   7.19  .9669    116    1    100.0    5 
 8/21/17  9:35a   78.5   79.0   78.0    30   44.5   1.0    SW   0.08   2.0    SW   78.5   76.8   76.8   840.3  0.00  0.00   0.000   0.047   79.0    36   49.8   77.9   6.97  .9646    116    1    100.0    5 
 8/21/17  9:40a   79.6   80.0   79.1    29   44.5   1.0    SW   0.08   2.0    SW   79.6   77.6   77.6   840.4  0.00  0.00   0.000   0.051   80.2    36   50.8   78.8   6.94  .9619    117    1    100.0    5 
 8/21/17  9:45a   80.3   80.6   80.0    27   43.3   0.0    SW   0.00   2.0    SW   80.3   78.0   78.0   840.4  0.00  0.00   0.000   0.053   81.3    35   51.0   79.9   6.80  .9598    117    1    100.0    5 
 8/21/17  9:50a   80.9   81.2   80.6    28   44.7   1.0   ESE   0.08   4.0    SE   80.9   78.7   78.7   840.4  0.00  0.00   0.000   0.055   82.5    35   52.1   81.3   6.75  .9572    115    1    100.0    5 
 8/21/17  9:55a   81.3   81.4   81.2    26   43.1   1.0   ESE   0.08   4.0   ESE   81.3   78.9   78.9   840.5  0.00  0.00   0.000   0.057   83.6    34   52.3   82.5   6.51  .9552    113    1     99.1    5 
 8/21/17 10:00a   81.4   81.5   81.4    27   44.2   1.0   ESE   0.08   5.0   ESE   81.4   79.1   79.1   840.5  0.00  0.00   0.000   0.057   84.7    33   52.4   83.5   6.36  .9532    112    1     98.2    5 
 8/21/17 10:05a   81.5   81.5   81.4    25   42.3   2.0   ESE   0.17   6.0   ESE   81.5   78.9   78.9   840.5  0.00  0.00   0.000   0.057   85.8    33   53.4   84.7   6.37  .9508    113    1     99.1    5 
 8/21/17 10:10a   81.5   81.6   81.4    27   44.3   1.0   ESE   0.08   5.0   ESE   81.5   79.2   79.2   840.5  0.00  0.00   0.000   0.057   86.9    32   53.5   85.5   6.25  .9488    112    1     98.2    5 
 8/21/17 10:15a   81.8   82.1   81.6    28   45.5   3.0   ESE   0.25   6.0   ESE   81.8   79.6   79.6   840.5  0.00  0.00   0.000   0.058   87.8    32   54.3   86.0   6.25  .9467    118    1    100.0    5 
 8/21/17 10:20a   82.2   82.4   82.1    27   44.9   3.0    SE   0.25   6.0    SE   82.2   79.9   79.9   840.5  0.00  0.00   0.000   0.060   88.8    32   55.1   87.2   6.25  .9445    117    1    100.0    5 
 8/21/17 10:25a   82.2   82.4   82.1    28   45.8   2.0     E   0.17   6.0     E   82.2   80.0   80.0   840.5  0.00  0.00   0.000   0.060   89.7    31   55.0   88.6   6.15  .9430    116    1    100.0    5 
 8/21/17 10:30a   82.4   82.7   82.1    31   48.7   1.0     E   0.08   5.0     E   82.4   80.6   80.6   840.5  0.00  0.00   0.000   0.060   90.5    31   55.7   89.8   6.13  .9412    116    1    100.0    5 
 8/21/17 10:35a   82.9   83.2   82.7    26   44.5   1.0     E   0.08   5.0     E   82.9   80.4   80.4   840.4  0.00  0.00   0.000   0.062   91.4    31   56.5   90.9   6.09  .9391    117    1    100.0    5 
 8/21/17 10:40a   83.3   83.4   83.2    27   45.8   2.0     E   0.17   5.0     E   83.3   81.0   81.0   840.4  0.00  0.00   0.000   0.064   92.1    30   56.2   91.5   5.87  .9381    117    1    100.0    5 
 8/21/17 10:45a   83.2   83.4   83.1    28   46.7   1.0     E   0.08   3.0     E   83.2   81.0   81.0   840.4  0.00  0.00   0.000   0.063   92.9    30   56.9   92.6   5.83  .9363    117    1    100.0    5 
 8/21/17 10:50a   83.1   83.2   83.1    30   48.5   2.0   ESE   0.17   6.0   ESE   83.1   81.1   81.1   840.4  0.00  0.00   0.000   0.063   93.5    30   57.4   93.3   5.81  .9349    116    1    100.0    5 
 8/21/17 10:55a   83.3   83.3   83.2    31   49.5   1.0   ESE   0.08   5.0   ESE   83.3   81.6   81.6   840.4  0.00  0.00   0.000   0.064   94.0    30   57.8   94.0   5.79  .9337    117    1    100.0    5 
 8/21/17 11:00a   83.2   83.2   83.1    32   50.3   2.0   ESE   0.17   4.0   ESE   83.2   81.6   81.6   840.3  0.00  0.00   0.000   0.063   94.4    29   57.2   94.2   5.57  .9334    117    1    100.0    5 
 8/21/17 11:05a   82.9   83.1   82.8    29   47.4   2.0   ESE   0.17   4.0   ESE   82.9   80.8   80.8   840.4  0.00  0.00   0.000   0.062   94.6    29   57.4   94.4   5.57  .9330    115    1    100.0    5 
 8/21/17 11:10a   82.7   82.7   82.6    30   48.1   2.0    SE   0.17   6.0    SE   82.7   80.7   80.7   840.4  0.00  0.00   0.000   0.061   94.7    29   57.5   94.6   5.56  .9328    113    1     99.1    5 
 8/21/17 11:15a   82.5   82.6   82.3    30   47.9   1.0    SE   0.08   3.0    SE   82.5   80.6   80.6   840.4  0.00  0.00   0.000   0.061   94.6    29   57.4   94.4   5.57  .9330    113    1     99.1    5 
 8/21/17 11:20a   82.1   82.3   81.8    33   50.1   3.0    SE   0.25   5.0    SE   82.1   80.6   80.6   840.4  0.00  0.00   0.000   0.059   94.4    30   58.2   94.5   5.77  .9329    115    1    100.0    5 
 8/21/17 11:25a   81.5   81.8   81.3    33   49.6   1.0    SE   0.08   3.0    SE   81.5   79.9   79.9   840.4  0.00  0.00   0.000   0.057   94.0    30   57.8   94.0   5.79  .9337    116    1    100.0    5 
 8/21/17 11:30a   81.0   81.3   80.7    33   49.2   3.0   ENE   0.25   4.0    SE   81.0   79.3   79.3   840.4  0.00  0.00   0.000   0.056   93.5    30   57.4   93.3   5.81  .9350    117    1    100.0    5 
 8/21/17 11:35a   80.4   80.7   80.1    34   49.5   3.0   ENE   0.25   4.0   ENE   80.4   78.8   78.8   840.5  0.00  0.00   0.000   0.053   92.8    30   56.8   92.4   5.84  .9366    117    1    100.0    5 
 8/21/17 11:40a   79.8   80.1   79.6    33   48.1   1.0   ENE   0.08   4.0   ENE   79.8   78.2   78.2   840.5  0.00  0.00   0.000   0.051   91.9    31   56.9   91.5   6.07  .9380    117    1    100.0    5 
 8/21/17 11:45a   79.4   79.6   79.2    38   51.6   0.0   ENE   0.00   2.0   ENE   79.4   78.3   78.3   840.5  0.00  0.00   0.000   0.050   90.9    31   56.1   90.3   6.11  .9403    117    1    100.0    5 
 8/21/17 11:50a   78.8   79.2   78.4    37   50.3   0.0   ENE   0.00   2.0   ENE   78.8   77.7   77.7   840.6  0.00  0.00   0.000   0.048   89.8    32   56.0   89.0   6.25  .9424    116    1    100.0    5 
 8/21/17 11:55a   78.2   78.4   78.0    39   51.2   1.0   ENE   0.08   2.0   ENE   78.2   77.2   77.2   840.6  0.00  0.00   0.000   0.046   88.8    32   55.1   87.2   6.25  .9446    117    1    100.0    5 
 8/21/17 12:00p   77.9   78.0   77.7    41   52.3   0.0   ENE   0.00   1.0   ENE   77.9   77.1   77.1   840.7  0.00  0.00   0.000   0.045   87.7    33   55.0   86.2   6.40  .9467    117    1    100.0    5 
 8/21/17 12:05p   77.5   77.7   77.3    43   53.2   1.0   ENE   0.08   5.0   ENE   77.5   76.9   76.9   840.8  0.00  0.00   0.000   0.043   86.9    33   54.3   85.7   6.39  .9486    116    1    100.0    5 
 8/21/17 12:10p   77.1   77.3   76.9    44   53.5   3.0   ENE   0.25   5.0   ENE   77.1   76.5   76.5   840.9  0.00  0.00   0.000   0.042   86.1    34   54.5   85.2   6.47  .9500    115    1    100.0    5 
 8/21/17 12:15p   77.0   77.1   76.9    41   51.5   4.0   ENE   0.33   7.0    NE   77.0   76.3   76.3   841.0  0.00  0.00   0.000   0.042   85.6    34   54.0   84.7   6.46  .9513    114    1    100.0    5 
 8/21/17 12:20p   77.5   77.8   77.2    38   49.9   6.0   NNE   0.50   9.0   NNE   77.5   76.5   76.5   841.1  0.00  0.00   0.000   0.043   85.3    34   53.8   84.3   6.46  .9521    112    1     98.2    5 
 8/21/17 12:25p   78.2   78.5   77.9    37   49.8   4.0   NNE   0.33   6.0   NNE   78.2   77.1   77.1   841.0  0.00  0.00   0.000   0.046   85.3    34   53.8   84.3   6.46  .9519    115    1    100.0    5 
 8/21/17 12:30p   78.9   79.3   78.5    37   50.4   2.0   NNE   0.17   5.0   NNE   78.9   77.8   77.8   841.0  0.00  0.00   0.000   0.048   85.5    34   53.9   84.6   6.46  .9515    118    1    100.0    5 
 8/21/17 12:35p   79.6   79.9   79.3    35   49.5   2.0    NE   0.17   5.0   NNE   79.6   78.2   78.2   841.1  0.00  0.00   0.000   0.051   86.0    34   54.4   85.1   6.47  .9505    117    1    100.0    5 
 8/21/17 12:40p   80.3   80.6   79.9    34   49.4   4.0    NE   0.33   6.0    NE   80.3   78.7   78.7   841.2  0.00  0.00   0.000   0.053   86.7    34   55.0   85.7   6.48  .9490    117    1    100.0    5 
 8/21/17 12:45p   80.9   81.1   80.6    35   50.7   5.0   ENE   0.42   8.0     E   80.9   79.4   79.4   841.2  0.00  0.00   0.000   0.055   87.7    33   55.0   86.2   6.40  .9473    116    1    100.0    5 
 8/21/17 12:50p   81.2   81.2   81.1    33   49.4   8.0     E   0.67  13.0   ENE   80.8   79.5   79.1   841.3  0.00  0.00   0.000   0.056   88.8    33   56.0   87.5   6.43  .9449    117    1    100.0    5 
 8/21/17 12:55p   81.1   81.2   81.0    32   48.4   6.0     E   0.50   9.0   ENE   81.1   79.3   79.3   841.4  0.00  0.00   0.000   0.056   89.8    33   56.9   89.2   6.45  .9427    116    1    100.0    5 
 8/21/17  1:00p   80.9   81.0   80.8    33   49.1   6.0    NE   0.50   9.0    NE   80.9   79.2   79.2   841.5  0.00  0.00   0.000   0.055   90.7    32   56.8   90.2   6.24  .9413    117    1    100.0    5 
 8/21/17  1:05p   80.6   80.8   80.3    35   50.4   7.0    NE   0.58  12.0    NE   80.6   79.1   79.1   841.6  0.00  0.00   0.000   0.054   91.2    32   57.2   90.9   6.23  .9403    117    1    100.0    5 
 8/21/17  1:10p   80.0   80.3   79.8    37   51.4   6.0   ENE   0.50  10.0    NE   80.0   78.7   78.7   841.6  0.00  0.00   0.000   0.052   91.4    32   57.4   91.1   6.22  .9398    116    1    100.0    5 
 8/21/17  1:15p   79.5   79.8   79.3    38   51.7   6.0   ENE   0.50   9.0     E   79.5   78.4   78.4   841.6  0.00  0.00   0.000   0.050   91.3    32   57.3   91.0   6.22  .9401    114    1    100.0    5 
 8/21/17  1:20p   79.1   79.2   78.9    36   49.8   7.0     E   0.58  10.0     E   79.1   78.0   78.0   841.6  0.00  0.00   0.000   0.049   91.0    32   57.0   90.6   6.23  .9407    115    1    100.0    5 
 8/21/17  1:25p   78.8   78.9   78.7    37   50.3   5.0   ENE   0.42   8.0     E   78.8   77.7   77.7   841.7  0.00  0.00   0.000   0.048   90.7    32   56.8   90.2   6.24  .9415    113    1     99.1    5 
 8/21/17  1:30p   78.7   78.7   78.7    37   50.2   5.0   ENE   0.42   8.0   ENE   78.7   77.6   77.6   841.7  0.00  0.00   0.000   0.048   90.4    32   56.5   89.9   6.24  .9423    114    1    100.0    5 
 8/21/17  1:35p   78.8   78.9   78.7    37   50.3   6.0   ENE   0.50  10.0    NE   78.8   77.7   77.7   841.8  0.00  0.00   0.000   0.048   90.1    32   56.3   89.5   6.25  .9430    117    1    100.0    5 
 8/21/17  1:40p   79.5   80.2   79.0    39   52.4   6.0    NE   0.50   9.0     E   79.5   78.5   78.5   841.8  0.00  0.00   0.000   0.050   90.1    32   56.3   89.5   6.25  .9431    117    1    100.0    5 
 8/21/17  1:45p   81.2   81.9   80.3    33   49.4   6.0   ENE   0.50  11.0     E   81.2   79.5   79.5   841.8  0.00  0.00   0.000   0.056   90.5    32   56.6   90.0   6.24  .9421    116    1    100.0    5 
 8/21/17  1:50p   82.2   82.3   82.0    33   50.2   6.0   ENE   0.50  11.0   ENE   82.2   80.7   80.7   841.8  0.00  0.00   0.000   0.060   91.5    32   57.5   91.2   6.22  .9398    117    1    100.0    5 
 8/21/17  1:55p   82.5   82.6   82.3    32   49.7   6.0   ENE   0.50  10.0    NE   82.5   80.8   80.8   841.7  0.00  0.00   0.000   0.061   92.5    31   57.5   92.3   6.05  .9381    117    1    100.0    5 
 8/21/17  2:00p   82.6   82.7   82.5    31   48.9   7.0   ENE   0.58  10.0    NE   82.6   80.8   80.8   841.7  0.00  0.00   0.000   0.061   93.6    31   58.4   93.8   6.01  .9356    116    1    100.0    5 
 8/21/17  2:05p   82.6   82.8   82.4    32   49.7   7.0   ENE   0.58  13.0    NE   82.6   80.9   80.9   841.7  0.00  0.00   0.000   0.061   94.5    31   59.2   95.0   5.97  .9335    117    1    100.0    5 
 8/21/17  2:10p   82.9   82.9   82.8    32   50.0   6.0    NE   0.50   9.0   NNE   82.9   81.2   81.2   841.7  0.00  0.00   0.000   0.062   95.4    30   59.1   95.8   5.75  .9321    117    1    100.0    5 
 8/21/17  2:15p   82.9   82.9   82.8    30   48.3   6.0   ENE   0.50   9.0     E   82.9   80.9   80.9   841.8  0.00  0.00   0.000   0.062   96.2    30   59.7   96.9   5.75  .9303    117    1    100.0    5 
 8/21/17  2:20p   83.0   83.2   82.8    31   49.2   6.0    NE   0.50  13.0    NE   83.0   81.2   81.2   841.7  0.00  0.00   0.000   0.063   96.7    30   60.2   97.6   5.75  .9292    113    1     99.1    5 
 8/21/17  2:25p   83.3   83.3   83.2    29   47.7   6.0    NE   0.50  14.0   NNE   83.3   81.3   81.3   841.8  0.00  0.00   0.000   0.064   97.4    29   59.8   98.3   5.60  .9283    114    1    100.0    5 
 8/21/17  2:30p   83.1   83.2   83.0    29   47.5   4.0     E   0.33   8.0   ENE   83.1   81.0   81.0   841.7  0.00  0.00   0.000   0.063   97.9    29   60.2   99.0   5.61  .9271    115    1    100.0    5 
 8/21/17  2:35p   82.9   83.0   82.8    30   48.3   4.0    NE   0.33  10.0   ENE   82.9   80.9   80.9   841.7  0.00  0.00   0.000   0.062   98.2    29   60.5   99.5   5.61  .9264    114    1    100.0    5 
 8/21/17  2:40p   82.5   82.8   82.2    31   48.8   4.0    NE   0.33  10.0    NE   82.5   80.7   80.7   841.7  0.00  0.00   0.000   0.061   98.2    29   60.5   99.5   5.61  .9264    118    1    100.0    5 
 8/21/17  2:45p   82.0   82.2   81.8    32   49.2   4.0     E   0.33   6.0   ENE   82.0   80.3   80.3   841.7  0.00  0.00   0.000   0.059   98.0    29   60.3   99.2   5.61  .9268    117    1    100.0    5 
 8/21/17  2:50p   81.6   81.8   81.2    32   48.9   5.0   ENE   0.42   9.0     E   81.6   79.9   79.9   841.7  0.00  0.00   0.000   0.058   97.5    29   59.9   98.4   5.60  .9279    117    1    100.0    5 
 8/21/17  2:55p   81.0   81.2   80.8    33   49.2   5.0   ENE   0.42   7.0   ENE   81.0   79.3   79.3   841.7  0.00  0.00   0.000   0.056   96.8    30   60.3   97.7   5.75  .9288    117    1    100.0    5 
 8/21/17  3:00p   80.7   80.7   80.7    35   50.5   4.0   ENE   0.33   7.0   NNE   80.7   79.2   79.2   841.7  0.00  0.00   0.000   0.055   96.1    30   59.7   96.7   5.75  .9304    115    1    100.0    5 
 8/21/17  3:05p   80.7   80.9   80.6    34   49.7   5.0   ENE   0.42   9.0   ENE   80.7   79.1   79.1   841.7  0.00  0.00   0.000   0.055   95.4    30   59.1   95.8   5.75  .9321    117    1    100.0    5 
 8/21/17  3:10p   81.3   81.5   80.9    34   50.2   7.0   ENE   0.58  11.0    NE   81.3   79.8   79.8   841.7  0.00  0.00   0.000   0.057   95.1    30   58.8   95.4   5.75  .9327    117    1    100.0    5 
 8/21/17  3:15p   81.5   81.6   81.4    35   51.2   8.0    NE   0.67  11.0    NE   81.2   80.1   79.8   841.6  0.00  0.00   0.000   0.057   95.1    30   58.8   95.4   5.75  .9327    116    1    100.0    5 
 8/21/17  3:20p   81.2   81.4   81.0    33   49.4   8.0    NE   0.67  12.0    NE   80.8   79.5   79.1   841.6  0.00  0.00   0.000   0.056   95.0    30   58.7   95.3   5.75  .9329    114    1    100.0    5 
 8/21/17  3:25p   80.8   81.0   80.7    35   50.6   5.0   ENE   0.42  10.0    NE   80.8   79.3   79.3   841.6  0.00  0.00   0.000   0.055   94.8    31   59.5   95.4   5.96  .9327    113    1     99.1    5 
 8/21/17  3:30p   80.7   80.7   80.7    33   48.9   5.0   ENE   0.42   8.0    NE   80.7   79.0   79.0   841.6  0.00  0.00   0.000   0.055   94.4    31   59.1   94.8   5.97  .9336    113    1     99.1    5 
 8/21/17  3:35p   80.9   81.2   80.7    34   49.9   4.0    NE   0.33   7.0    NE   80.9   79.3   79.3   841.7  0.00  0.00   0.000   0.055   94.0    31   58.8   94.3   5.99  .9346    116    1    100.0    5 
 8/21/17  3:40p   81.4   81.6   81.2    33   49.5   3.0   ENE   0.25   6.0     E   81.4   79.8   79.8   841.7  0.00  0.00   0.000   0.057   94.0    31   58.8   94.3   5.99  .9346    116    1    100.0    5 
 8/21/17  3:45p   81.6   81.6   81.4    32   48.9   4.0    NE   0.33   7.0    NE   81.6   79.9   79.9   841.6  0.00  0.00   0.000   0.058   94.0    31   58.8   94.3   5.99  .9346    117    1    100.0    5 
 8/21/17  3:50p   81.2   81.4   81.1    34   50.2   2.0    NE   0.17   7.0    NE   81.2   79.6   79.6   841.6  0.00  0.00   0.000   0.056   94.0    31   58.8   94.3   5.99  .9346    118    1    100.0    5 
 8/21/17  3:55p   81.0   81.1   80.9    35   50.8   4.0   ESE   0.33   6.0   ENE   81.0   79.5   79.5   841.7  0.00  0.00   0.000   0.056   93.7    31   58.5   93.9   6.00  .9353    116    1    100.0    5 
 8/21/17  4:00p   81.0   81.2   80.9    37   52.3   3.0     E   0.25   8.0   ESE   81.0   79.7   79.7   841.7  0.00  0.00   0.000   0.056   93.3    31   58.2   93.4   6.02  .9362    116    1    100.0    5 
 8/21/17  4:05p   81.6   81.8   81.3    33   49.7   4.0   ENE   0.33   7.0   ENE   81.6   80.0   80.0   841.7  0.00  0.00   0.000   0.058   93.1    31   58.0   93.1   6.03  .9367    116    1    100.0    5 
 8/21/17  4:10p   82.0   82.2   81.8    32   49.2   3.0   ESE   0.25   6.0   ESE   82.0   80.3   80.3   841.7  0.00  0.00   0.000   0.059   93.4    31   58.2   93.5   6.01  .9360    117    1    100.0    5 
 8/21/17  4:15p   82.4   82.6   82.2    31   48.7   3.0   NNE   0.25   8.0   NNE   82.4   80.6   80.6   841.7  0.00  0.00   0.000   0.060   93.8    31   58.6   94.0   6.00  .9351    117    1    100.0    5 
